provider,sample,run_id,src_round,emotion,alpha,norm_type,orig_provider,sync_c,sync_d,nat_sync_c,nat_sync_d,filepath,duration,rms,peak,lufs,lra,energy_env_std,energy_env_smoothness,silence_ratio,f0_mean,f0_std,f0_range,spec_centroid,spec_centroid_std,spec_rolloff,spec_bandwidth,spec_bandwidth_std,spec_flatness,spec_flatness_std,spec_flux,zcr_mean,zcr_std,onset_mean,onset_std,f1,f2,f3,hf_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
indextts2_emo_surprised,1,r3_indextts2_emo_surprised,r3,surprised,,,,5.653,8.612,4.714,8.543,runs/r3_indextts2_emo_surprised/02_tts/1.wav,4.9459,0.068503,0.6331,-22.11,,0.043626,0.015412,0.0,354.4,151.7,545.9,2105.0,1224.0,3782.0,1786.0,427.0,0.013156,0.023179,0.2947,0.150532,0.132576,2.3464,2.4419,455.4,1135.3,1879.7,0.897,-311.6495361328125,138.79454040527344,27.989591598510742,41.3873405456543,-11.638140678405762,48.02836608886719,9.885621070861816,29.826631546020508,-4.052968502044678,23.67673683166504,-7.393179893493652,22.700517654418945,-8.95991039276123,16.506576538085938,-8.92928409576416,17.00111961364746,-10.246996879577637,18.010051727294922,1.5692023038864136,15.713150024414062,-4.433522701263428,18.154220581054688,14.412650108337402,22.7719669342041,3.967149019241333,14.301932334899902
indextts2_emo_surprised,10,r3_indextts2_emo_surprised,r3,surprised,,,,6.201,7.976,5.812,7.774,runs/r3_indextts2_emo_surprised/02_tts/10.wav,5.062,0.033081,0.2707,-29.12,,0.015829,0.005899,0.0,335.6,86.4,381.2,1556.0,1152.0,2847.0,1590.0,596.0,0.008399,0.018539,0.1373,0.105208,0.09485,2.3272,2.1839,375.1,1042.4,1645.1,0.4096,-387.53863525390625,145.81544494628906,68.75916290283203,52.61182403564453,3.8380465507507324,49.79930114746094,9.275931358337402,29.3397159576416,-7.497710704803467,28.616422653198242,-0.566306471824646,21.543601989746094,-6.551157474517822,19.349937438964844,-5.734395503997803,15.741188049316406,-15.01170539855957,18.650617599487305,2.6195099353790283,11.535273551940918,-8.392831802368164,14.57474422454834,5.423534870147705,11.33788013458252,-0.9439157247543335,13.533289909362793
indextts2_emo_surprised,13,r3_indextts2_emo_surprised,r3,surprised,,,,8.618,6.456,4.415,8.687,runs/r3_indextts2_emo_surprised/02_tts/13.wav,5.5032,0.043771,0.3062,-26.29,,0.024221,0.008996,0.0,332.9,136.8,456.9,1732.0,1056.0,3316.0,1727.0,507.0,0.007606,0.015343,0.2142,0.119121,0.097453,2.5607,2.7926,434.5,1134.9,1847.6,0.5118,-353.86883544921875,164.34844970703125,56.90705490112305,47.76089096069336,-6.192974090576172,48.87084197998047,3.136569023132324,29.531639099121094,-13.59957218170166,27.013046264648438,-1.2851263284683228,20.663116455078125,-12.838242530822754,20.55747413635254,-14.636348724365234,20.681251525878906,-9.251180648803711,16.434518814086914,-3.192741870880127,12.488119125366211,-11.622506141662598,15.938703536987305,9.209195137023926,12.119863510131836,0.9630443453788757,17.643779754638672
indextts2_emo_surprised,4,r3_indextts2_emo_surprised,r3,surprised,,,,7.566,7.764,5.551,9.02,runs/r3_indextts2_emo_surprised/02_tts/4.wav,4.9111,0.031007,0.197,-30.05,,0.01467,0.00599,0.0,364.2,67.0,226.8,1475.0,1048.0,2930.0,1668.0,622.0,0.004836,0.010569,0.1183,0.083924,0.070598,2.3902,2.5666,363.5,863.0,1711.6,0.3664,-396.26751708984375,137.75550842285156,74.23887634277344,48.83998107910156,10.951279640197754,37.38824462890625,9.024068832397461,25.44553565979004,-1.2577277421951294,25.684051513671875,-2.722811698913574,19.807966232299805,-10.314826965332031,17.894317626953125,-6.725536823272705,16.85655403137207,-7.564596652984619,14.908346176147461,0.8402837514877319,10.628746032714844,-13.462906837463379,14.691720962524414,2.083306312561035,9.90458869934082,-3.5882155895233154,12.577347755432129
indextts2_emo_surprised,7,r3_indextts2_emo_surprised,r3,surprised,,,,7.327,7.025,6.474,7.301,runs/r3_indextts2_emo_surprised/02_tts/7.wav,4.6324,0.038417,0.2515,-28.16,,0.018571,0.007556,0.0,368.3,78.4,263.4,1520.0,934.0,2974.0,1685.0,530.0,0.005971,0.01218,0.1558,0.090955,0.067868,2.3112,2.516,376.4,1035.8,1520.4,0.408,-366.96771240234375,139.8301239013672,60.91341018676758,39.01951217651367,3.014130115509033,38.048622131347656,5.745110511779785,34.018272399902344,-7.744810581207275,25.78951072692871,8.293166160583496,21.85926628112793,-9.948193550109863,20.80925750732422,-9.825966835021973,16.283842086791992,-6.184793472290039,14.485908508300781,-0.5861532092094421,12.039774894714355,-8.426661491394043,14.469522476196289,6.97019100189209,11.4276123046875,-2.5515198707580566,15.907806396484375
indextts2_int_calm_a0.3,1,r3_indextts2_int_calm_a0.3,r3,calm,0.3,,,6.111,8.0,4.574,8.621,runs/r3_indextts2_int_calm_a0.3/02_tts/1.wav,5.7237,0.013913,0.0851,-36.97,,0.006749,0.002261,0.0,207.0,81.6,323.2,1698.0,1082.0,3386.0,1749.0,502.0,0.009663,0.019867,0.0582,0.105343,0.107704,2.2688,1.9936,408.2,1098.6,1769.3,0.4992,-424.69683837890625,111.43511962890625,82.68359375,50.49510192871094,14.30838680267334,40.241851806640625,26.609512329101562,27.431093215942383,-1.020666241645813,27.10814094543457,4.511030673980713,20.900455474853516,-5.338418006896973,16.38680076599121,-4.923582553863525,14.53364372253418,-11.725988388061523,13.417360305786133,6.6982502937316895,11.895272254943848,-11.807733535766602,11.18847942352295,6.170797348022461,8.152923583984375,-2.617144823074341,8.673728942871094
indextts2_int_calm_a0.3,13,r3_indextts2_int_calm_a0.3,r3,calm,0.3,,,8.255,6.424,4.258,8.811,runs/r3_indextts2_int_calm_a0.3/02_tts/13.wav,6.4436,0.013294,0.0775,-37.62,0.22,0.006492,0.00221,0.0,212.8,62.5,251.4,1445.0,981.0,2872.0,1657.0,505.0,0.005858,0.012078,0.0497,0.084971,0.077017,2.2012,1.9834,402.9,559.8,1072.3,0.3392,-451.84869384765625,123.01434326171875,91.44985961914062,43.125423431396484,20.455320358276367,42.1204719543457,26.45343017578125,27.14365577697754,-0.5945377349853516,23.07027244567871,3.257990837097168,15.71902084350586,-7.692685127258301,17.995365142822266,-5.0701069831848145,15.387441635131836,-14.723710060119629,15.026592254638672,7.290658473968506,9.024529457092285,-11.592534065246582,12.706279754638672,10.196093559265137,8.447802543640137,-0.7298990488052368,9.146347045898438
indextts2_int_calm_a0.3,7,r3_indextts2_int_calm_a0.3,r3,calm,0.3,,,7.273,7.52,6.509,7.293,runs/r3_indextts2_int_calm_a0.3/02_tts/7.wav,6.1417,0.016693,0.0942,-36.81,4.05,0.006417,0.00245,0.0,230.5,59.5,312.6,1286.0,861.0,2599.0,1567.0,520.0,0.00412,0.008785,0.0596,0.065163,0.05196,2.2504,2.2589,581.8,1309.4,2220.7,0.3058,-429.9349365234375,115.09620666503906,95.44681549072266,43.20097351074219,16.002174377441406,33.616600036621094,24.040822982788086,34.25168228149414,-2.0210273265838623,25.961339950561523,10.64281177520752,18.792654037475586,-7.08327054977417,19.309396743774414,-6.282860279083252,14.485794067382812,-11.18138599395752,12.555867195129395,8.786935806274414,12.828193664550781,-6.1916351318359375,10.834606170654297,5.995204925537109,10.76052188873291,-1.8497599363327026,8.904569625854492
indextts2_int_calm_a0.6,1,r3_indextts2_int_calm_a0.6,r3,calm,0.6,,,5.866,8.025,4.643,8.604,runs/r3_indextts2_int_calm_a0.6/02_tts/1.wav,5.9211,0.015918,0.099,-35.84,,0.007774,0.002647,0.0,234.4,66.5,284.4,1713.0,1135.0,3345.0,1724.0,502.0,0.009063,0.017315,0.063,0.109073,0.113606,2.1877,1.8695,387.8,814.7,1718.5,0.5164,-421.5838317871094,113.25363159179688,78.87850189208984,50.6984977722168,16.409353256225586,42.217098236083984,27.337434768676758,26.9514102935791,-2.5260441303253174,27.60899543762207,5.572924613952637,21.787256240844727,-6.4196271896362305,16.6636905670166,-3.978710651397705,14.614341735839844,-13.1615629196167,14.46753215789795,7.680830955505371,11.085254669189453,-9.580483436584473,10.317520141601562,4.502686977386475,8.507000923156738,-1.3866249322891235,8.343865394592285
indextts2_int_calm_a0.6,13,r3_indextts2_int_calm_a0.6,r3,calm,0.6,,,8.586,6.624,4.269,8.812,runs/r3_indextts2_int_calm_a0.6/02_tts/13.wav,5.8631,0.019373,0.1025,-34.13,,0.010837,0.003489,0.0,218.4,76.6,298.2,1416.0,827.0,2876.0,1659.0,488.0,0.005522,0.010933,0.0688,0.080657,0.059154,2.1904,2.037,340.6,959.7,1800.1,0.3109,-416.7987365722656,120.01090240478516,82.84326934814453,40.95028305053711,14.859517097473145,42.31884002685547,21.935213088989258,29.64794921875,-4.307314872741699,22.610631942749023,2.552738904953003,16.287269592285156,-9.47175407409668,16.94184684753418,-8.68702220916748,16.894250869750977,-13.15600872039795,15.177316665649414,5.19238805770874,9.636178016662598,-11.51090145111084,13.471577644348145,8.64574909210205,7.68467903137207,-1.3647838830947876,9.166106224060059
indextts2_int_calm_a0.6,7,r3_indextts2_int_calm_a0.6,r3,calm,0.6,,,7.404,7.429,6.487,7.29,runs/r3_indextts2_int_calm_a0.6/02_tts/7.wav,5.8399,0.023234,0.1375,-35.07,,0.011441,0.004238,0.0,248.0,24.1,125.2,1210.0,815.0,2418.0,1509.0,512.0,0.002793,0.005328,0.0717,0.065323,0.057223,2.2529,2.2941,611.8,1314.5,2209.4,0.2651,-419.08319091796875,115.58759307861328,94.55120849609375,41.39152145385742,14.81207275390625,35.84814453125,22.176937103271484,34.718650817871094,-3.230780839920044,25.990636825561523,10.177820205688477,18.890600204467773,-8.296225547790527,19.4736328125,-6.244407653808594,15.189269065856934,-10.093362808227539,12.68856143951416,7.2152886390686035,14.5510892868042,-5.395405292510986,10.73483943939209,4.859706401824951,11.074349403381348,-0.7466385364532471,8.381396293640137
indextts2_int_calm_a1.0,1,r3_indextts2_int_calm_a1.0,r3,calm,1.0,,,6.797,7.242,4.755,8.594,runs/r3_indextts2_int_calm_a1.0/02_tts/1.wav,5.4916,0.019624,0.1487,-33.84,,0.010283,0.00342,0.0,229.7,87.6,323.2,1670.0,1015.0,3329.0,1727.0,496.0,0.006011,0.009858,0.0782,0.093727,0.093279,2.2474,1.8986,373.1,904.4,1791.8,0.4859,-407.6726989746094,116.7987060546875,76.62074279785156,48.9429817199707,13.304301261901855,43.693511962890625,26.1557559967041,29.30501365661621,-5.864656448364258,29.10662269592285,5.477114200592041,21.351024627685547,-6.20933198928833,16.76252555847168,-7.290091037750244,14.735515594482422,-11.012139320373535,13.999009132385254,5.63198709487915,11.011434555053711,-9.762911796569824,10.699646949768066,4.358499050140381,8.940250396728516,-0.6888520121574402,8.770133972167969
indextts2_int_calm_a1.0,13,r3_indextts2_int_calm_a1.0,r3,calm,1.0,,,8.777,6.132,4.35,8.762,runs/r3_indextts2_int_calm_a1.0/02_tts/13.wav,5.3871,0.031421,0.3044,-29.14,,0.017175,0.006645,0.0,245.7,105.4,371.3,1724.0,823.0,3500.0,1769.0,422.0,0.008431,0.015459,0.1534,0.103868,0.075426,2.4077,2.568,412.6,1074.1,1902.2,0.5734,-357.5298767089844,146.17019653320312,59.213157653808594,39.659461975097656,2.459282636642456,44.11274337768555,18.18866539001465,29.196685791015625,-13.313823699951172,28.032011032104492,0.5778841376304626,21.16797637939453,-16.207658767700195,20.335508346557617,-8.850339889526367,17.609376907348633,-12.968562126159668,15.853160858154297,1.3436217308044434,10.78679084777832,-9.020941734313965,13.738626480102539,5.273680686950684,8.149202346801758,-2.0178775787353516,9.722066879272461
indextts2_int_calm_a1.0,7,r3_indextts2_int_calm_a1.0,r3,calm,1.0,,,8.063,6.962,6.515,7.277,runs/r3_indextts2_int_calm_a1.0/02_tts/7.wav,5.6425,0.026246,0.1808,-32.13,,0.013542,0.005322,0.0,265.7,33.1,225.5,1221.0,780.0,2407.0,1505.0,495.0,0.003174,0.007321,0.0868,0.064837,0.053516,2.2069,2.1676,298.3,714.6,1403.2,0.29,-399.3025207519531,110.19578552246094,83.1618423461914,39.31669616699219,10.97085189819336,35.265777587890625,19.63343620300293,34.95764923095703,-3.806784152984619,26.687631607055664,9.726095199584961,19.33999252319336,-7.26377534866333,19.22154998779297,-8.880751609802246,16.045324325561523,-7.606978416442871,13.367279052734375,6.064422130584717,12.765256881713867,-4.186061382293701,10.131918907165527,2.417135238647461,10.535904884338379,-0.3699480891227722,8.004975318908691
indextts2_int_happy_a0.3,1,r3_indextts2_int_happy_a0.3,r3,happy,0.3,,,6.468,7.453,4.663,8.596,runs/r3_indextts2_int_happy_a0.3/02_tts/1.wav,5.6889,0.014105,0.0942,-37.19,,0.006752,0.002083,0.0,230.1,62.6,246.2,1627.0,1152.0,3226.0,1738.0,492.0,0.007762,0.01418,0.0556,0.097777,0.111248,2.1895,1.866,377.5,962.0,1905.1,0.4759,-437.5419006347656,118.55571746826172,82.64039611816406,51.1595573425293,19.518516540527344,38.263206481933594,25.649194717407227,26.666040420532227,2.651329517364502,24.644746780395508,3.98246169090271,20.59852409362793,-4.8226470947265625,16.618921279907227,-2.0644240379333496,15.010411262512207,-10.906538009643555,15.189729690551758,6.686616897583008,10.367265701293945,-9.251354217529297,12.356942176818848,6.8348565101623535,8.794004440307617,-2.9816489219665527,8.494750022888184
indextts2_int_happy_a0.3,13,r3_indextts2_int_happy_a0.3,r3,happy,0.3,,,7.835,6.979,4.433,8.735,runs/r3_indextts2_int_happy_a0.3/02_tts/13.wav,7.3027,0.014367,0.0871,-36.75,1.34,0.007824,0.002484,0.0,221.9,71.2,253.1,1451.0,1037.0,2866.0,1663.0,500.0,0.005748,0.011868,0.0481,0.085831,0.081661,2.1577,2.0816,376.1,1138.7,1944.2,0.357,-467.62786865234375,123.87854766845703,85.92701721191406,44.500301361083984,21.54973793029785,42.18246078491211,25.358779907226562,27.707000732421875,2.704602003097534,22.392314910888672,3.9652531147003174,15.78899097442627,-6.555889129638672,16.494455337524414,-5.286411285400391,15.855151176452637,-14.087677001953125,15.36489486694336,8.093477249145508,9.690975189208984,-10.350630760192871,13.295116424560547,10.851890563964844,6.994133949279785,-0.34229776263237,10.159135818481445
indextts2_int_happy_a0.3,7,r3_indextts2_int_happy_a0.3,r3,happy,0.3,,,7.258,7.376,6.586,7.265,runs/r3_indextts2_int_happy_a0.3/02_tts/7.wav,5.9676,0.01753,0.0986,-36.01,,0.006651,0.002642,0.0,239.1,54.8,254.9,1252.0,903.0,2451.0,1524.0,537.0,0.004005,0.008413,0.0621,0.067103,0.054237,2.2624,2.5084,615.4,1343.9,2252.7,0.3136,-434.4926452636719,120.47332763671875,93.5608901977539,43.0479736328125,18.71595001220703,33.74113464355469,21.908349990844727,33.29204177856445,-0.5699166059494019,26.478212356567383,10.205376625061035,18.140907287597656,-7.489546298980713,19.729862213134766,-5.843295097351074,15.577888488769531,-9.939282417297363,13.420014381408691,8.118309020996094,13.166228294372559,-6.751302719116211,11.704885482788086,5.684297561645508,10.42412281036377,-1.5732184648513794,8.907407760620117
indextts2_int_happy_a0.6,1,r3_indextts2_int_happy_a0.6,r3,happy,0.6,,,6.467,7.652,4.597,8.782,runs/r3_indextts2_int_happy_a0.6/02_tts/1.wav,5.6309,0.019756,0.1253,-33.67,,0.010027,0.003035,0.0,247.2,77.9,323.2,1712.0,1165.0,3369.0,1764.0,522.0,0.007384,0.013359,0.0795,0.107749,0.11634,2.2255,1.8425,350.5,978.7,1837.1,0.5287,-409.9541931152344,119.1642837524414,71.03539276123047,50.831390380859375,17.934343338012695,42.355403900146484,21.276277542114258,27.25539779663086,0.2135794311761856,24.743593215942383,1.2697895765304565,19.775379180908203,-4.64906644821167,16.630136489868164,-5.1794047355651855,14.291248321533203,-11.945430755615234,15.211225509643555,5.544745922088623,9.709078788757324,-10.398921012878418,12.506857872009277,5.595588207244873,9.055313110351562,-2.5638363361358643,9.187034606933594
indextts2_int_happy_a0.6,13,r3_indextts2_int_happy_a0.6,r3,happy,0.6,,,8.469,6.397,4.254,8.863,runs/r3_indextts2_int_happy_a0.6/02_tts/13.wav,6.7222,0.041545,0.3187,-26.82,4.81,0.025547,0.008895,0.0,301.9,111.4,431.2,1645.0,1066.0,3148.0,1684.0,525.0,0.006201,0.014091,0.159,0.108179,0.097345,2.3588,2.6116,402.1,1079.8,1541.8,0.4661,-389.93060302734375,142.70233154296875,61.22505187988281,40.924964904785156,-3.318140745162964,54.117942810058594,14.434809684753418,31.089900970458984,-1.868726372718811,25.019792556762695,-1.999732255935669,18.59337043762207,-5.442905902862549,17.48877716064453,-9.748176574707031,17.565872192382812,-10.561208724975586,16.085838317871094,3.30949068069458,10.608370780944824,-9.42012882232666,14.276527404785156,6.279628753662109,10.466384887695312,-2.025136709213257,11.81610107421875
indextts2_int_happy_a0.6,7,r3_indextts2_int_happy_a0.6,r3,happy,0.6,,,7.991,6.764,6.618,7.243,runs/r3_indextts2_int_happy_a0.6/02_tts/7.wav,5.805,0.022009,0.1414,-33.73,,0.009973,0.003627,0.0,256.7,64.2,388.7,1290.0,890.0,2470.0,1576.0,531.0,0.003978,0.008007,0.0775,0.0709,0.060217,2.2615,2.5135,287.9,757.1,1424.0,0.3103,-418.0193176269531,120.92759704589844,85.564697265625,42.825435638427734,18.24015998840332,35.122798919677734,17.622819900512695,34.02082824707031,-0.6845992207527161,24.2819766998291,8.216123580932617,17.57616424560547,-7.452032566070557,18.78136444091797,-6.03995943069458,15.115809440612793,-8.657844543457031,13.404394149780273,6.458887100219727,12.740874290466309,-7.1254143714904785,11.04401683807373,5.438730716705322,10.47808837890625,-0.2731916904449463,9.070494651794434
indextts2_int_happy_a1.0,1,r3_indextts2_int_happy_a1.0,r3,happy,1.0,,,6.062,7.995,4.692,8.553,runs/r3_indextts2_int_happy_a1.0/02_tts/1.wav,4.9923,0.058275,0.5419,-23.49,,0.036544,0.012631,0.0,366.9,131.7,490.1,2123.0,1273.0,3881.0,1844.0,455.0,0.011071,0.019359,0.2664,0.141763,0.133813,2.3866,2.6244,462.8,1064.2,1895.5,0.8503,-331.0249938964844,153.0972900390625,29.009641647338867,42.22368240356445,-4.87756872177124,47.612857818603516,6.479491233825684,30.81200408935547,-5.392336368560791,25.393173217773438,-3.390775442123413,23.60921287536621,-7.962795734405518,16.278223037719727,-5.420632362365723,18.186777114868164,-12.793437004089355,16.7946720123291,-1.649857997894287,11.962427139282227,-9.786706924438477,14.387890815734863,12.104921340942383,20.014169692993164,8.218404769897461,20.164297103881836
indextts2_int_happy_a1.0,13,r3_indextts2_int_happy_a1.0,r3,happy,1.0,,,7.776,7.023,4.396,8.761,runs/r3_indextts2_int_happy_a1.0/02_tts/13.wav,5.7702,0.086094,0.6799,-20.67,,0.052784,0.020272,0.0,399.2,121.8,535.6,1827.0,890.0,3596.0,1763.0,463.0,0.008041,0.017723,0.3303,0.121471,0.083631,2.4936,2.5819,427.4,1045.7,1639.5,0.4863,-307.6506042480469,129.355712890625,37.71156692504883,34.4546012878418,-21.57686996459961,49.74298858642578,1.8500618934631348,28.172040939331055,-12.356148719787598,23.0931339263916,-7.218933582305908,20.629974365234375,-11.397865295410156,17.85201644897461,-16.74874496459961,21.02859878540039,-12.703446388244629,17.730016708374023,-0.29972654581069946,13.388741493225098,-7.873655796051025,20.308744430541992,14.404647827148438,23.78342056274414,8.20449447631836,22.39820098876953
indextts2_int_happy_a1.0,7,r3_indextts2_int_happy_a1.0,r3,happy,1.0,,,6.69,7.385,6.462,7.374,runs/r3_indextts2_int_happy_a1.0/02_tts/7.wav,4.7717,0.051922,0.3795,-24.93,,0.028257,0.012419,0.0,457.5,80.6,268.7,1835.0,1085.0,3488.0,1797.0,506.0,0.008651,0.013337,0.2243,0.119342,0.094305,2.3151,2.5954,461.4,1137.8,1730.4,0.635,-339.6889953613281,144.20541381835938,39.45590591430664,36.504981994628906,-5.339669227600098,39.59526443481445,-2.9290339946746826,31.890323638916016,-5.702964782714844,23.418298721313477,-0.5305216312408447,23.813955307006836,-14.291287422180176,22.122512817382812,-10.68457317352295,16.45608901977539,-8.282127380371094,18.02806854248047,5.056318759918213,15.510687828063965,1.7032681703567505,22.816442489624023,20.001127243041992,24.282251358032227,11.7056884765625,21.71630096435547
emo_afraid_bothnorm,1,r4_bothnorm_emo_afraid,r4,afraid,,bothnorm,,3.854,7.859,4.807,8.508,runs/r4_bothnorm_emo_afraid/02_tts/1.wav,6.9428,0.054307,0.5952,-23.0,9.91,0.038672,0.010477,0.0,328.8,149.0,490.1,1735.0,1209.0,3357.0,1822.0,421.0,0.010419,0.022761,0.2037,0.104791,0.122097,1.9094,2.5266,445.5,1203.1,2065.0,0.7899,-372.9353332519531,157.15188598632812,34.62310028076172,36.33402633666992,9.662510871887207,40.419559478759766,21.197649002075195,28.55864715576172,7.307636737823486,25.812917709350586,1.4572787284851074,22.537063598632812,-1.6310787200927734,18.587261199951172,-4.220103740692139,18.889341354370117,-6.223932266235352,20.37386703491211,2.661846160888672,11.872693061828613,-1.3487961292266846,12.038853645324707,11.732808113098145,13.249685287475586,10.628817558288574,17.85066795349121
emo_afraid_bothnorm,10,r4_bothnorm_emo_afraid,r4,afraid,,bothnorm,,4.345,8.137,5.439,8.025,runs/r4_bothnorm_emo_afraid/02_tts/10.wav,6.4204,0.056456,0.7433,-23.0,11.13,0.042964,0.0135,0.0,379.2,112.9,339.4,1673.0,1307.0,3131.0,1691.0,555.0,0.008909,0.016996,0.1674,0.103542,0.113901,1.8737,2.1907,488.7,1214.0,2233.5,0.6973,-377.904296875,128.04379272460938,36.7999267578125,47.90419006347656,11.274739265441895,40.61493682861328,13.95720386505127,23.789323806762695,-0.5077837109565735,23.237504959106445,-1.4692325592041016,20.277957916259766,-3.6059510707855225,16.554105758666992,-5.589938640594482,17.929019927978516,-10.894775390625,19.506465911865234,4.598875045776367,12.092498779296875,2.514333963394165,15.849637031555176,12.504615783691406,17.389400482177734,14.324759483337402,17.30675506591797
emo_afraid_bothnorm,13,r4_bothnorm_emo_afraid,r4,afraid,,bothnorm,,5.293,7.576,4.431,8.686,runs/r4_bothnorm_emo_afraid/02_tts/13.wav,7.3608,0.060506,0.4584,-23.0,5.2,0.043071,0.013603,0.0,386.3,117.4,549.3,1765.0,1034.0,3575.0,1872.0,405.0,0.010897,0.019604,0.1738,0.098726,0.095298,1.9458,2.3747,424.5,1328.9,1384.3,0.5071,-370.8009948730469,145.06919860839844,34.349727630615234,30.42499542236328,0.4698132276535034,34.3576545715332,18.077117919921875,23.9476375579834,2.9433369636535645,19.182601928710938,-1.1000206470489502,17.494796752929688,-6.906848907470703,19.458545684814453,-12.581169128417969,21.311588287353516,-10.53911304473877,16.423236846923828,-1.4974515438079834,11.398019790649414,-2.657766580581665,11.591135025024414,11.322441101074219,16.682130813598633,9.000056266784668,14.701595306396484
emo_afraid_bothnorm,4,r4_bothnorm_emo_afraid,r4,afraid,,bothnorm,,4.138,10.03,5.194,9.26,runs/r4_bothnorm_emo_afraid/02_tts/4.wav,5.4916,0.073927,0.4244,-23.0,,0.035092,0.015044,0.0,349.1,54.9,207.5,1480.0,1100.0,3030.0,1719.0,623.0,0.005073,0.011797,0.2166,0.078897,0.078939,2.4333,2.5255,305.5,386.9,1619.5,0.3849,-329.3785400390625,105.43276977539062,67.66248321533203,49.87162399291992,22.1008243560791,34.3695068359375,15.210135459899902,21.6376895904541,4.822780132293701,24.172809600830078,-0.4303814172744751,18.624897003173828,-10.081212043762207,15.387089729309082,-10.499846458435059,16.0946102142334,-10.15495777130127,14.053217887878418,1.63337242603302,11.0867919921875,-12.740643501281738,14.602365493774414,0.7463162541389465,9.739214897155762,-1.660605549812317,11.014900207519531
emo_afraid_bothnorm,7,r4_bothnorm_emo_afraid,r4,afraid,,bothnorm,,4.17,8.299,6.656,7.172,runs/r4_bothnorm_emo_afraid/02_tts/7.wav,5.6425,0.064417,0.5933,-23.0,,0.038991,0.014509,0.0,368.2,121.2,522.3,1571.0,1101.0,3101.0,1731.0,541.0,0.007425,0.013867,0.2193,0.07303,0.0645,1.9858,2.4208,406.5,999.9,1968.5,0.6466,-333.70379638671875,144.7030029296875,40.02558517456055,36.77853012084961,8.273566246032715,28.017841339111328,18.569154739379883,28.166505813598633,5.780301094055176,24.39509391784668,6.388770580291748,19.766653060913086,-7.456730365753174,21.407732009887695,-5.283198356628418,17.055009841918945,-7.3178019523620605,17.860904693603516,1.1320252418518066,12.448822975158691,-1.3799856901168823,13.850399017333984,11.25216007232666,13.514527320861816,8.483345031738281,15.452771186828613
emo_angry_bothnorm,1,r4_bothnorm_emo_angry,r4,angry,,bothnorm,,5.648,7.883,4.856,8.52,runs/r4_bothnorm_emo_angry/02_tts/1.wav,5.1897,0.058563,0.5469,-23.0,,0.036642,0.013219,0.0,370.0,137.4,549.3,2243.0,1172.0,4014.0,1832.0,402.0,0.021401,0.031,0.3056,0.162202,0.123715,2.3989,2.5531,446.5,1157.5,1916.9,1.2144,-299.8260498046875,147.23284912109375,21.220815658569336,41.84598159790039,-11.37932300567627,49.24732971191406,4.635388374328613,30.313552856445312,-13.898808479309082,26.829307556152344,-0.8742591738700867,20.01947593688965,-11.466544151306152,18.950693130493164,-6.875704765319824,15.875672340393066,-10.29786205291748,14.726123809814453,4.183276176452637,11.162424087524414,-5.525365829467773,18.36723518371582,11.858773231506348,20.824886322021484,0.15778298676013947,17.310020446777344
emo_angry_bothnorm,10,r4_bothnorm_emo_angry,r4,angry,,bothnorm,,6.748,7.034,5.545,8.067,runs/r4_bothnorm_emo_angry/02_tts/10.wav,4.8646,0.052103,0.5416,-23.0,,0.04006,0.012126,0.0,321.7,141.9,528.9,1716.0,1068.0,3151.0,1648.0,545.0,0.009394,0.01681,0.1897,0.114248,0.095284,2.2145,2.1366,463.1,1121.0,1678.4,0.8447,-375.2708740234375,138.22882080078125,44.5771484375,48.51822280883789,-11.013874053955078,56.5061149597168,3.674910068511963,26.794696807861328,-9.236945152282715,26.47670555114746,-5.917665958404541,19.56746482849121,-5.98988676071167,13.843632698059082,-6.358495712280273,16.01091766357422,-15.160114288330078,18.18771743774414,6.200570106506348,10.47184944152832,-2.3126275539398193,14.6981840133667,14.483015060424805,20.782302856445312,6.134756565093994,17.825618743896484
emo_angry_bothnorm,13,r4_bothnorm_emo_angry,r4,angry,,bothnorm,,7.636,6.938,4.534,8.554,runs/r4_bothnorm_emo_angry/02_tts/13.wav,5.8282,0.059498,0.6964,-23.0,,0.038325,0.015578,0.005464,332.1,123.8,512.4,1821.0,700.0,3588.0,1717.0,446.0,0.009398,0.017026,0.3109,0.120219,0.068015,2.7086,3.7323,540.1,1265.1,1681.1,0.6798,-337.44610595703125,178.4022674560547,45.459842681884766,35.625404357910156,-26.902070999145508,50.42780303955078,10.147848129272461,29.922746658325195,-18.23086166381836,29.252450942993164,-3.5570216178894043,20.815567016601562,-15.149199485778809,21.323373794555664,-5.705452919006348,19.388343811035156,-10.151078224182129,15.974202156066895,5.665194034576416,10.469490051269531,-9.044713973999023,15.439671516418457,5.824917316436768,12.49681282043457,-1.1146435737609863,16.49056053161621
